KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
212,15,0.0,0,0.09281350014547571,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false
213,15,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
214,15,0.0,0,0.10124410124410124,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true
215,15,0.0,0,0.059058730991085474,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true
216,15,0.0,0,0.07142857142857142,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true
217,15,0.0,0,0.12990296569632362,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false
218,15,0.0,0,0.14033928178012778,true,true,false,false,false,true,true,true,true,false,true,true,true,true,true
219,15,0.0,0,0.049188007495315426,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true
220,15,0.0,0,0.033883058470764615,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true
221,15,0.0,0,0.03197170400166447,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true
222,15,0.0,0,0.027570150716823918,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false
223,15,0.0,0,0.026862831210657297,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true
224,15,0.0,0,0.1023888379959129,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false
225,15,0.0,0,0.05150447275684467,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true
226,15,0.0,0,0.022027110289587183,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true
227,15,0.0,0,0.05993997891150945,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true
228,15,0.0,0,0.019126133553173948,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false
229,15,0.0,0,0.0844633519454046,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true
230,15,0.0,0,0.07993871665465033,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true
231,15,0.0,0,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
232,15,0.0,0,0.07814780416611383,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true
233,15,0.0,0,0.04832291074474133,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false
234,15,0.0,0,0.04454482279360667,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false
235,15,0.0,0,0.02754281719678434,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true
236,15,0.0,0,0.06116438356164384,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false
237,15,0.0,0,0.06517822674044524,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true
238,15,0.0,0,0.04259047105600108,true,true,true,false,true,false,true,true,true,false,true,true,true,true,false
239,15,0.0,0,0.08732269503546099,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false
240,15,0.0,0,0.040421792618629174,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true
241,15,0.0,0,0.06418325526932084,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true
242,15,0.0,0,0.06368763557483731,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true
243,15,0.0,0,0.014169491525423728,true,true,false,true,false,true,false,true,true,true,true,true,true,true,false
244,15,0.0,0,0.017782506269473364,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true
245,15,0.0,0,0.0020998223227265385,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true
246,15,0.0,0,0.02185130916735682,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true
247,15,0.0,0,0.0837019166331591,false,true,true,true,true,true,true,false,true,true,false,true,true,false,true
248,15,0.0,0,0.10260372402070618,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true
249,15,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
250,15,0.0,0,0.0,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true
